0.076321
0.080097
0.103255
0.097106
0.092723
0.105771
0.135885
0.143140
0.124027
0.113627
0.150210
0.184274
0.180735
0.160124
0.131207
0.134563
0.139818
0.120174
0.121760
0.122410
0.106660
0.098852
0.079245
0.081393
0.084479
0.057808
0.063646
0.087299
0.080202
0.077230
0.074223
0.116353
0.132228
0.110721
0.093908
0.108142
0.161955
0.170720
0.144540
0.108007
0.095634
0.118920
0.107832
0.098989
0.095924
0.078681
0.078611
0.059094
0.050083
0.056104
0.020162
0.028327
0.042689
0.033888
0.041617
0.017604
0.066697
0.083439
0.062665
0.044538
0.048814
0.113750
0.127408
0.100000
0.058446
0.060796
0.091504
0.076910
0.059099
0.046490
0.060742
0.064508
0.031837
0.002521
-0.006222
-0.023305
-0.020950
-0.015086
-0.014663
-0.015234
-0.012726
-0.014582
-0.016020
-0.013740
-0.015300
-0.029165
-0.029837
-0.032422
-0.021377
-0.024264
-0.025390
-0.023082
-0.029627
-0.022402
-0.022607
-0.013421
-0.006913
-0.014458
-0.015883
-0.015846
-0.020282
-0.019003
-0.014004
-0.013599
-0.013987
-0.011888
-0.015489
-0.017129
-0.013964
-0.014845
-0.030350
-0.032398
-0.034403
-0.022002
-0.023764
-0.025936
-0.024572
-0.030744
-0.022667
-0.021433
-0.012253
-0.006211
-0.014479
-0.015745
-0.014261
-0.023672
-0.022501
-0.015888
-0.014271
-0.014146
-0.015906
-0.020328
-0.020492
-0.016056
-0.016402
-0.035425
-0.038714
-0.039145
-0.025370
-0.026285
-0.030095
-0.030162
-0.035362
-0.026339
-0.024039
-0.014981
-0.010086
-0.018200
-0.018832
-0.016339
